SpreadsheetImportPlus v1,,,,,,,,,,,,,,
từ vựng,nghĩa,loại từ,giải thích,ví dụ,nghĩa ví dụ,collocation,synonym,antonym,tag_1,tag_2,tag_3,tag_4,id,_tags
생활,"cuộc sống, sinh hoạt",Danh từ,,요즘 한국 **생활**은 어때요?,Dạo này **cuộc sống** ở Hàn Quốc thế nào?,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01307,THTH::Quyển_01::Bài_13::기타
한국 생활,cuộc sống ở Hàn Quốc,Cụm danh từ,,**한국 생활**에 많이 익숙해졌어요.,Tôi đã quen nhiều với **cuộc sống ở Hàn Quốc**.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01308,THTH::Quyển_01::Bài_13::기타
시청,tòa thị chính,Danh từ,,친구를 **시청** 앞에서 만나기로 했어요.,Tôi đã hẹn gặp bạn ở trước **tòa thị chính**.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01309,THTH::Quyển_01::Bài_13::기타
시청 앞,trước tòa thị chính,Cụm danh từ,,약속 장소는 **시청 앞**이에요.,Địa điểm hẹn là ở **trước tòa thị chính**.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01310,THTH::Quyển_01::Bài_13::기타
이탈리아,Ý,Danh từ,,**이탈리아**로 여행 가고 싶어요.,Tôi muốn đi du lịch **Ý**.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01311,THTH::Quyển_01::Bài_13::기타
이탈리아 음식,món ăn Ý,Cụm danh từ,,스파게티와 피자는 대표적인 **이탈리아 음식**이에요.,Spaghetti và pizza là những **món ăn Ý** tiêu biểu.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01312,THTH::Quyển_01::Bài_13::기타
참,"thật sự, quả là",Phó từ,,오늘 날씨가 **참** 좋네요.,Thời tiết hôm nay **thật sự** đẹp.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01313,THTH::Quyển_01::Bài_13::기타
참 예쁘다,đẹp thật sự,Cụm tính từ,,이 꽃은 **참 예쁘네요**.,Bông hoa này **đẹp thật sự**.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01314,THTH::Quyển_01::Bài_13::기타
번째,"thứ, lần thứ",Danh từ phụ thuộc,,이것은 저의 두 **번째** 한국 방문입니다.,Đây là lần đến thăm Hàn Quốc **thứ** hai của tôi.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01315,THTH::Quyển_01::Bài_13::기타
세 번째,lần thứ ba,Cụm danh từ,,벌써 **세 번째** 도전이에요.,Đã là lần thử thách **thứ ba** rồi.,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01316,THTH::Quyển_01::Bài_13::기타
첫 번째,lần đầu tiên,Cụm danh từ,,이것이 저의 **첫 번째** 한국 여행입니다.,Đây là chuyến du lịch Hàn Quốc **lần thứ nhất** của tôi,,,,THTH,Quyển_01,Bài_13,기타,THTH-01-01317,THTH::Quyển_01::Bài_13::기타
베트남어,tiếng Việt,Danh từ,,,,,,,THTH,Quyển_01,Bài_01,나라,THTH-01-01318,THTH::Quyển_01::Bài_01::나라
중국어,tiếng Trung,Danh từ,,,,,,,THTH,Quyển_01,Bài_01,나라,THTH-01-01319,THTH::Quyển_01::Bài_01::나라
일본어,tiếng Nhật,Danh từ,,,,,,,THTH,Quyển_01,Bài_01,나라,THTH-01-01320,THTH::Quyển_01::Bài_01::나라
촛불,"nến, đèn cầy",Danh từ,"Từ đúng là **촛불**, không phải '초불'. Là danh từ ghép của **초** (nến) và **불** (lửa).",생일 케이크에 **촛불**이 많아요.,Có nhiều **nến** trên bánh sinh nhật.,,,,THTH,Quyển_01,Bài_13,생일,THTH-01-01321,THTH::Quyển_01::Bài_13::생일
촛불을 불다,thổi nến,Cụm động từ,"Hành động thổi tắt nến, thường dùng trong dịp sinh nhật.",소원을 빌고 **촛불을 불어** 주세요.,Hãy ước và **thổi nến** đi.,,,,THTH,Quyển_01,Bài_13,생일,THTH-01-01322,THTH::Quyển_01::Bài_13::생일
운동,"(việc) vận động, thể thao",Danh từ,,**운동**은 건강에 좋아요.,**Thể thao** tốt cho sức khỏe.,**운동**을 하다 (tập thể dục)<br>**운동** 선수 (vận động viên),스포츠,,THTH,Quyển_01,Bài_14,운동,THTH-01-01323,THTH::Quyển_01::Bài_14::운동
운동을 하다,"tập thể dục, vận động",Cụm động từ,,저는 매일 **운동을 해요**.,Tôi **tập thể dục** mỗi ngày.,헬스를 하다<br>조깅을 하다,,쉬다 (nghỉ ngơi),THTH,Quyển_01,Bài_14,운동,THTH-01-01324,THTH::Quyển_01::Bài_14::운동
축구,(môn) bóng đá,Danh từ,,**축구**는 인기 있는 운동이에요.,**Bóng đá** là môn thể thao được yêu thích.,**축구** 경기 (trận bóng đá)<br>**축구** 선수 (cầu thủ bóng đá),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01325,THTH::Quyển_01::Bài_14::운동
축구를 하다,chơi bóng đá,Cụm động từ,,저는 **축구하는** 것을 잘해요.,Tôi **chơi bóng đá** giỏi.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01326,THTH::Quyển_01::Bài_14::운동
농구,(môn) bóng rổ,Danh từ,,우리는 **농구** 시합을 봤어요.,Chúng tôi đã xem một trận đấu **bóng rổ**.,**농구** 코트 (sân bóng rổ)<br>**농구**공 (quả bóng rổ),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01327,THTH::Quyển_01::Bài_14::운동
농구를 하다,chơi bóng rổ,Cụm động từ,,주말에 친구와 **농구를 해요**.,Tôi **chơi bóng rổ** với bạn vào cuối tuần.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01328,THTH::Quyển_01::Bài_14::운동
배구,(môn) bóng chuyền,Danh từ,,**배구**는 팀워크가 중요해요.,**Bóng chuyền** thì tinh thần đồng đội rất quan trọng.,**배구** 네트 (lưới bóng chuyền)<br>**배구** 시합 (trận bóng chuyền),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01329,THTH::Quyển_01::Bài_14::운동
배구를 하다,chơi bóng chuyền,Cụm động từ,,저는 **배구하는** 것을 못해요.,Tôi không biết **chơi bóng chuyền**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01330,THTH::Quyển_01::Bài_14::운동
야구,(môn) bóng chày,Danh từ,,**야구** 경기를 보러 갈까요?,Chúng ta đi xem một trận **bóng chày** nhé?,**야구** 방망이 (gậy bóng chày)<br>**야구**장 (sân bóng chày),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01331,THTH::Quyển_01::Bài_14::운동
야구를 하다,chơi bóng chày,Cụm động từ,,한국 사람들은 **야구하는** 것을 좋아해요.,Người Hàn Quốc thích **chơi bóng chày**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01332,THTH::Quyển_01::Bài_14::운동
족구,(môn) túc cầu,Danh từ,Môn thể thao dùng chân và đầu để đưa bóng qua lưới như bóng chuyền.,**족구**는 한국에서 인기가 많아요.,**Túc cầu** rất phổ biến ở Hàn Quốc.,**족구**를 하다,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01333,THTH::Quyển_01::Bài_14::운동
족구를 하다,chơi túc cầu,Cụm động từ,,회사 사람들과 가끔 **족구를 해요**.,Tôi thỉnh thoảng **chơi túc cầu** với người trong công ty.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01334,THTH::Quyển_01::Bài_14::운동
탁구,(môn) bóng bàn,Danh từ,,**탁구**는 실내 운동이에요.,**Bóng bàn** là môn thể thao trong nhà.,**탁구** 라켓 (vợt bóng bàn)<br>**탁구**대 (bàn bóng bàn),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01335,THTH::Quyển_01::Bài_14::운동
탁구를 치다,đánh bóng bàn,Cụm động từ,Các môn dùng vợt/gậy để 'đánh' vào bóng thường đi với **치다**.,제 취미는 **탁구를 치는** 것이에요.,Sở thích của tôi là **đánh bóng bàn**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01336,THTH::Quyển_01::Bài_14::운동
배드민턴,(môn) cầu lông,Danh từ,,공원에서 **배드민턴**을 쳐요.,Tôi chơi **cầu lông** ở công viên.,**배드민턴** 채 (vợt cầu lông)<br>**배드민턴**을 치다,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01337,THTH::Quyển_01::Bài_14::운동
배드민턴을 치다,đánh cầu lông,Cụm động từ,Các môn dùng vợt/gậy để 'đánh' vào bóng thường đi với **치다**.,**배드민턴을 치는** 것은 서툴러요.,Tôi **đánh cầu lông** rất vụng về.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01338,THTH::Quyển_01::Bài_14::운동
테니스,(môn) tennis,Danh từ,,**테니스**는 배우기 어려워요.,**Tennis** thì khó học.,**테니스**를 치다<br>**테니스** 코트 (sân tennis),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01339,THTH::Quyển_01::Bài_14::운동
테니스를 치다,đánh tennis,Cụm động từ,Các môn dùng vợt/gậy để 'đánh' vào bóng thường đi với **치다**.,저는 **테니스를 조금 쳐요**.,Tôi **chơi tennis được một chút**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01340,THTH::Quyển_01::Bài_14::운동
태권도,(môn) Taekwondo,Danh từ,,**태권도**는 한국의 전통 무술이에요.,**Taekwondo** là võ thuật truyền thống của Hàn Quốc.,**태권도**를 하다<br>**태권도** 도장 (võ đường Taekwondo),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01341,THTH::Quyển_01::Bài_14::운동
태권도를 하다,tập Taekwondo,Cụm động từ,,동생은 **태권도를** 아주 **잘해요**.,Em tôi **tập Taekwondo** rất **giỏi**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01342,THTH::Quyển_01::Bài_14::운동
골프,(môn) gôn,Danh từ,,**골프**는 돈이 많이 드는 운동이에요.,**Gôn** là môn thể thao tốn nhiều tiền.,**골프**를 치다<br>**골프**장 (sân gôn),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01343,THTH::Quyển_01::Bài_14::운동
골프를 치다,"đánh gôn, chơi gôn",Cụm động từ,Các môn dùng vợt/gậy để 'đánh' vào bóng thường đi với **치다**.,아버지는 주말에 **골프를 치세요**.,Bố tôi **chơi gôn** vào cuối tuần.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01344,THTH::Quyển_01::Bài_14::운동
스키,(môn) trượt tuyết,Danh từ,,겨울에 **스키**를 타러 가요.,Mùa đông tôi đi trượt **tuyết**.,**스키**를 타다<br>**스키**장 (khu trượt tuyết),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01345,THTH::Quyển_01::Bài_14::운동
스키를 타다,trượt tuyết,Cụm động từ,Các môn có tính chất 'cưỡi' hoặc 'đi' trên một phương tiện/dụng cụ thường đi với **타다**.,저는 **스키를** 아주 **잘 타요**.,Tôi **trượt tuyết** rất **giỏi**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01346,THTH::Quyển_01::Bài_14::운동
요가,(môn) yoga,Danh từ,,**요가**는 몸과 마음에 좋아요.,**Yoga** tốt cho thân và tâm.,**요가**를 하다<br>**요가** 매트 (thảm yoga),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01347,THTH::Quyển_01::Bài_14::운동
요가를 하다,tập yoga,Cụm động từ,,저는 매주 **요가를 해요**.,Tôi **tập yoga** mỗi tuần.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01348,THTH::Quyển_01::Bài_14::운동
마라톤,(môn) chạy ma-ra-tông,Danh từ,,**마라톤** 완주는 정말 대단해요.,Việc hoàn thành **cuộc đua ma-ra-tông** thật sự tuyệt vời.,**마라톤**을 하다<br>**마라톤** 대회 (cuộc thi ma-ra-tông),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01349,THTH::Quyển_01::Bài_14::운동
마라톤을 하다,chạy ma-ra-tông,Cụm động từ,,**마라톤을 하는** 것은 보통이 아니에요.,**Chạy ma-ra-tông** không phải là chuyện bình thường.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01350,THTH::Quyển_01::Bài_14::운동
스케이트,(môn) trượt băng,Danh từ,,겨울에 **스케이트**를 타러 가요.,Tôi đi trượt **băng** vào mùa đông.,**스케이트**를 타다<br>**스케이트**장 (sân trượt băng),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01351,THTH::Quyển_01::Bài_14::운동
스케이트를 타다,trượt băng,Cụm động từ,Các môn có tính chất 'cưỡi' hoặc 'đi' trên một phương tiện/dụng cụ thường đi với **타다**.,저는 **스케이트를 못 타요**.,Tôi **không biết trượt băng**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01352,THTH::Quyển_01::Bài_14::운동
볼링,(môn) bowling,Danh từ,,**볼링**은 재미있는 스포츠예요.,**Bowling** là một môn thể thao thú vị.,**볼링**을 치다<br>**볼링**장 (sân bowling),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01353,THTH::Quyển_01::Bài_14::운동
볼링을 치다,chơi bowling,Cụm động từ,Các môn dùng vợt/gậy để 'đánh' vào bóng thường đi với **치다**.,친구들과 **볼링을 치러** 갔어요.,Tôi đã đi **chơi bowling** cùng các bạn.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01354,THTH::Quyển_01::Bài_14::운동
조깅,(việc) chạy bộ,Danh từ,,**조깅**은 좋은 유산소 운동이에요.,**Chạy bộ** là một bài tập cardio tốt.,**조깅**을 하다,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01355,THTH::Quyển_01::Bài_14::운동
조깅을 하다,chạy bộ,Cụm động từ,,매일 공원에서 **조깅을 해요**.,Tôi **chạy bộ** ở công viên mỗi ngày.,,걷다 (đi bộ),,THTH,Quyển_01,Bài_14,운동,THTH-01-01356,THTH::Quyển_01::Bài_14::운동
수영,(việc) bơi,Danh từ,,여름에는 **수영**이 최고예요.,Mùa hè thì **bơi** là tuyệt nhất.,**수영**을 하다<br>**수영**장 (bể bơi),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01357,THTH::Quyển_01::Bài_14::운동
수영을 하다,bơi,Cụm động từ,,저는 **수영을** 아주 **잘해요**.,Tôi **bơi** rất **giỏi**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01358,THTH::Quyển_01::Bài_14::운동
체조,(môn) thể dục dụng cụ,Danh từ,,**체조** 선수는 몸이 유연해요.,Vận động viên **thể dục dụng cụ** có thân hình dẻo dai.,**체조**를 하다,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01359,THTH::Quyển_01::Bài_14::운동
체조를 하다,tập thể dục dụng cụ,Cụm động từ,,그 선수는 **체조를** 아주 잘해요.,Vận động viên đó **tập thể dục dụng cụ** rất giỏi.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01360,THTH::Quyển_01::Bài_14::운동
헬스,"(môn) tập tạ, tập gym",Danh từ,,**헬스**는 근력을 키우는 데 좋아요.,**Tập gym** tốt cho việc phát triển cơ bắp.,**헬스**를 하다<br>**헬스**장 (phòng gym),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01361,THTH::Quyển_01::Bài_14::운동
헬스를 하다,tập gym,Cụm động từ,,건강을 위해 **헬스를** 시작했어요.,Tôi đã bắt đầu **tập gym** vì sức khỏe.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01362,THTH::Quyển_01::Bài_14::운동
암벽 등반,(việc) leo núi trong nhà/nhân tạo,Danh từ,,**암벽 등반**은 전신 운동이에요.,**Leo núi trong nhà** là vận động toàn thân.,**암벽 등반**을 하다,,등산,THTH,Quyển_01,Bài_14,운동,THTH-01-01363,THTH::Quyển_01::Bài_14::운동
암벽 등반을 하다,leo núi trong nhà,Cụm động từ,,주말에 **암벽 등반을** 하러 가요.,Cuối tuần tôi đi **leo núi trong nhà**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01364,THTH::Quyển_01::Bài_14::운동
등산,(việc) leo núi (ngoài trời),Danh từ,,가을은 **등산**하기 좋은 계절이에요.,Mùa thu là mùa tốt để **leo núi**.,**등산**을 하다<br>**등산**화 (giày leo núi),,하산 (xuống núi),THTH,Quyển_01,Bài_14,운동,THTH-01-01365,THTH::Quyển_01::Bài_14::운동
등산을 하다,leo núi,Cụm động từ,,가끔 친구들과 **등산을 해요**.,Thỉnh thoảng tôi **đi leo núi** cùng bạn bè.,,,하산하다,THTH,Quyển_01,Bài_14,운동,THTH-01-01366,THTH::Quyển_01::Bài_14::운동
자전거 타기,(việc) đạp xe,Danh từ,,**자전거 타기**는 좋은 운동이에요.,**Đạp xe** là một môn vận động tốt.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01367,THTH::Quyển_01::Bài_14::운동
자전거를 타다,đạp xe,Cụm động từ,Các môn có tính chất 'cưỡi' hoặc 'đi' trên một phương tiện/dụng cụ thường đi với **타다**.,저녁에 한강에서 **자전거를 타요**.,Tôi **đạp xe** ở sông Hàn vào buổi tối.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01368,THTH::Quyển_01::Bài_14::운동
복싱,(môn) đấm bốc,Danh từ,,**복싱**은 힘든 운동이에요.,**Đấm bốc** là một môn thể thao nặng.,**복싱**을 하다<br>**복싱** 글러브 (găng tay đấm bốc),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01369,THTH::Quyển_01::Bài_14::운동
복싱을 하다,tập đấm bốc,Cụm động từ,,그는 **복싱을** 10년 동안 했어요.,Anh ấy đã **tập đấm bốc** được 10 năm.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01370,THTH::Quyển_01::Bài_14::운동
유도,(môn) Judo (nhu đạo),Danh từ,,**유도**는 자신을 지키는 데 도움이 돼요.,**Judo** giúp ích cho việc tự vệ.,**유도**를 하다<br>**유도**복 (võ phục Judo),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01371,THTH::Quyển_01::Bài_14::운동
유도를 하다,tập Judo,Cụm động từ,,**유도를** 배우면 자신감이 생겨요.,Nếu học **Judo** thì sẽ có được sự tự tin.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01372,THTH::Quyển_01::Bài_14::운동
펜싱,(môn) đấu kiếm,Danh từ,,**펜싱**은 유럽에서 인기가 많아요.,**Đấu kiếm** rất phổ biến ở châu Âu.,**펜싱**을 하다<br>**펜싱** 칼 (kiếm đấu),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01373,THTH::Quyển_01::Bài_14::운동
펜싱을 하다,đấu kiếm,Cụm động từ,,저는 **펜싱을** 본 적이 없어요.,Tôi chưa từng xem **đấu kiếm**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01374,THTH::Quyển_01::Bài_14::운동
양궁,(môn) bắn cung,Danh từ,,한국은 **양궁** 강국이에요.,Hàn Quốc là một cường quốc về **bắn cung**.,**양궁**을 하다<br>**양궁** 활 (cung bắn),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01375,THTH::Quyển_01::Bài_14::운동
양궁을 하다,bắn cung,Cụm động từ,,**양궁을 하는** 것은 집중력이 필요해요.,**Bắn cung** đòi hỏi sự tập trung.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01376,THTH::Quyển_01::Bài_14::운동
승마,(môn) cưỡi ngựa,Danh từ,,**승마**는 재미있는 경험이에요.,**Cưỡi ngựa** là một trải nghiệm thú vị.,**승마**를 하다<br>**승마**장 (trường đua ngựa),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01377,THTH::Quyển_01::Bài_14::운동
승마를 하다,cưỡi ngựa,Cụm động từ,,제주도에서 **승마를** 해 봤어요.,Tôi đã từng thử **cưỡi ngựa** ở đảo Jeju.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01378,THTH::Quyển_01::Bài_14::운동
당구,(môn) bi-a,Danh từ,,**당구**는 집중력이 중요해요.,**Bi-a** thì sự tập trung là quan trọng.,**당구**를 치다<br>**당구**장 (phòng bi-a),,,THTH,Quyển_01,Bài_14,운동,THTH-01-01379,THTH::Quyển_01::Bài_14::운동
당구를 치다,chơi bi-a,Cụm động từ,Các môn dùng vợt/gậy để 'đánh' vào bóng thường đi với **치다**.,아버지는 **당구 치는** 것을 좋아하세요.,Bố tôi thích **chơi bi-a**.,,,,THTH,Quyển_01,Bài_14,운동,THTH-01-01380,THTH::Quyển_01::Bài_14::운동
